Ward Name,La Name,Ward Code,La Code,Value
"Wilmington, Sutton-at-Hone & Hawley",Dartford,E07000107,E05012411,
West Hill,Dartford,E05012410,E07000107
Town,Dartford,E05012409,E07000107
Brent,Dartford,E05012393,E07000107
Newtown,Dartford,E05012403,E07000107
Princes,Dartford,E05012404,E07000107
Darenth,Dartford,E05012396,E07000107
Burnham,Dartford,E05012395,E07000107
Heath,Dartford,E05012399,E07000107
Joyden's Wood,Dartford,E05012400,E07000107
Temple Hill,Dartford,E05012408,E07000107
Bridge,Dartford,E05012394,E07000107
Swanscombe,Dartford,E05012407,E07000107
Ebbsfleet,Dartford,E05012397,E07000107
Greenhithe & Knockhall,Dartford,E05012398,E07000107
"Longfield, New Barn & Southfleet",Dartford,E05012401,E07000107
Stone House,Dartford,E05012406,E07000107
Stone Castle,Dartford,E05012405,E07000107
Bean & Village Park,Dartford,E05012392,E07000107
Maypole & Leyton Cross,Dartford,E05012402,E07000107
