Ward Name,La Name,Ward Code,La Code,Value
South Ruislip,Hillingdon,E09000017,E05000338,
Manor,Hillingdon,E05000334,E09000017
Cavendish,Hillingdon,E05000327,E09000017
West Ruislip,Hillingdon,E05000343,E09000017
Eastcote and East Ruislip,Hillingdon,E05000329,E09000017
Northwood Hills,Hillingdon,E05000336,E09000017
Northwood,Hillingdon,E05000335,E09000017
Heathrow Villages,Hillingdon,E05000331,E09000017
Townfield,Hillingdon,E05000339,E09000017
Brunel,Hillingdon,E05000326,E09000017
Uxbridge North,Hillingdon,E05000340,E09000017
Uxbridge South,Hillingdon,E05000341,E09000017
Hillingdon East,Hillingdon,E05000332,E09000017
Charville,Hillingdon,E05000328,E09000017
Ickenham,Hillingdon,E05000333,E09000017
Botwell,Hillingdon,E05000325,E09000017
Yiewsley,Hillingdon,E05000345,E09000017
West Drayton,Hillingdon,E05000342,E09000017
Pinkwell,Hillingdon,E05000337,E09000017
Barnhill,Hillingdon,E05000324,E09000017
Yeading,Hillingdon,E05000344,E09000017
Harefield,Hillingdon,E05000330,E09000017
