Ward Name,La Name,Ward Code,La Code,Value
Billericay East,Basildon,E07000066,E05004021,
Crouch,Basildon,E05004024,E07000066
Burstead,Basildon,E05004023,E07000066
Billericay West,Basildon,E05004022,E07000066
Laindon Park,Basildon,E05004026,E07000066
Wickford North,Basildon,E05004035,E07000066
Wickford Castledon,Basildon,E05004034,E07000066
Wickford Park,Basildon,E05004036,E07000066
Pitsea South East,Basildon,E05004031,E07000066
Pitsea North West,Basildon,E05004030,E07000066
Fryerns,Basildon,E05004025,E07000066
St Martin's,Basildon,E05004032,E07000066
Vange,Basildon,E05004033,E07000066
Lee Chapel North,Basildon,E05004028,E07000066
Langdon Hills,Basildon,E05004027,E07000066
Nethermayne,Basildon,E05004029,E07000066
